,Befolkning,Alder,Alternativ,År,Pas rate,Pasienter på somatisk
1711,1456213,40-59 år,Lav fruktbarhet (LMM),2029,0.3517648628440711,512244.56621675333
1712,658824,60-69 år,Lav fruktbarhet (LMM),2029,0.4600095954156727,303065.36169013515
1713,507958,70-79 år,Lav fruktbarhet (LMM),2029,0.5801394703743905,294686.4850924347
1714,342210,80 år eller eldre,Lav fruktbarhet (LMM),2029,0.686782386503144,235023.80048524094
1715,507891,0-9 år,Lav fruktbarhet (LMM),2030,0.3156671442232106,160324.50154667068
1716,624008,10-19 år,Lav fruktbarhet (LMM),2030,0.25080832122654634,156506.39891193472
1717,1469793,20-39 år,Lav fruktbarhet (LMM),2030,0.31545352087433354,463651.3768064493
1718,1458730,40-59 år,Lav fruktbarhet (LMM),2030,0.3517648628440711,513129.95837653184
1719,669996,60-69 år,Lav fruktbarhet (LMM),2030,0.4600095954156727,308204.58889011905
1720,514415,70-79 år,Lav fruktbarhet (LMM),2030,0.5801394703743905,298432.4456526421
1721,356876,80 år eller eldre,Lav fruktbarhet (LMM),2030,0.686782386503144,245096.15096569603
1722,502054,0-9 år,Lav fruktbarhet (LMM),2031,0.3156671442232106,158481.9524258398
1723,613238,10-19 år,Lav fruktbarhet (LMM),2031,0.25080832122654634,153805.1932923248
1724,1466166,20-39 år,Lav fruktbarhet (LMM),2031,0.31545352087433354,462507.2268862381
1725,1464048,40-59 år,Lav fruktbarhet (LMM),2031,0.3517648628440711,515000.6439171366
1726,679727,60-69 år,Lav fruktbarhet (LMM),2031,0.4600095954156727,312680.94226310897
1727,520893,70-79 år,Lav fruktbarhet (LMM),2031,0.5801394703743905,302190.58914172737
1728,370713,80 år eller eldre,Lav fruktbarhet (LMM),2031,0.686782386503144,254599.15884774004
1729,492838,0-9 år,Lav fruktbarhet (LMM),2032,0.3156671442232106,155572.76402467868
1730,607376,10-19 år,Lav fruktbarhet (LMM),2032,0.25080832122654634,152334.95491329482
1731,1461440,20-39 år,Lav fruktbarhet (LMM),2032,0.31545352087433354,461016.393546586
1732,1467799,40-59 år,Lav fruktbarhet (LMM),2032,0.3517648628440711,516320.11391766474
1733,689641,60-69 år,Lav fruktbarhet (LMM),2032,0.4600095954156727,317241.4773920599
1734,528811,70-79 år,Lav fruktbarhet (LMM),2032,0.5801394703743905,306784.1334681518
1735,382951,80 år eller eldre,Lav fruktbarhet (LMM),2032,0.686782386503144,263004.0016937655
1736,491925,0-9 år,Lav fruktbarhet (LMM),2033,0.3156671442232106,155284.5599220029
1737,593605,10-19 år,Lav fruktbarhet (LMM),2033,0.25080832122654634,148881.07352168404
1738,1456967,20-39 år,Lav fruktbarhet (LMM),2033,0.31545352087433354,459605.36994771514
1739,1470818,40-59 år,Lav fruktbarhet (LMM),2033,0.3517648628440711,517382.092038591
1740,698615,60-69 år,Lav fruktbarhet (LMM),2033,0.4600095954156727,321369.6035013202
1741,535602,70-79 år,Lav fruktbarhet (LMM),2033,0.5801394703743905,310723.8606114643
1742,396379,80 år eller eldre,Lav fruktbarhet (LMM),2033,0.686782386503144,272226.1155797297
1743,490487,0-9 år,Lav fruktbarhet (LMM),2034,0.3156671442232106,154830.63056860992
1744,582027,10-19 år,Lav fruktbarhet (LMM),2034,0.25080832122654634,145977.21477852308
1745,1451659,20-39 år,Lav fruktbarhet (LMM),2034,0.31545352087433354,457930.94265891414
1746,1475220,40-59 år,Lav fruktbarhet (LMM),2034,0.3517648628440711,518930.56096483057
1747,703778,60-69 år,Lav fruktbarhet (LMM),2034,0.4600095954156727,323744.6330424513
1748,543268,70-79 år,Lav fruktbarhet (LMM),2034,0.5801394703743905,315171.20979135437
1749,409543,80 år eller eldre,Lav fruktbarhet (LMM),2034,0.686782386503144,281266.91891565715
1750,488572,0-9 år,Lav fruktbarhet (LMM),2035,0.3156671442232106,154226.12798742246
1751,571083,10-19 år,Lav fruktbarhet (LMM),2035,0.25080832122654634,143232.36851101977
1752,1446293,20-39 år,Lav fruktbarhet (LMM),2035,0.31545352087433354,456238.21906590246
1753,1479480,40-59 år,Lav fruktbarhet (LMM),2035,0.3517648628440711,520429.07928054634
1754,706225,60-69 år,Lav fruktbarhet (LMM),2035,0.4600095954156727,324870.27652243344
1755,552948,70-79 år,Lav fruktbarhet (LMM),2035,0.5801394703743905,320786.9598645785
1756,422373,80 år eller eldre,Lav fruktbarhet (LMM),2035,0.686782386503144,290078.33693449246
1757,486636,0-9 år,Lav fruktbarhet (LMM),2036,0.3156671442232106,153614.99639620632
1758,560485,10-19 år,Lav fruktbarhet (LMM),2036,0.25080832122654634,140574.30192266082
1759,1440178,20-39 år,Lav fruktbarhet (LMM),2036,0.31545352087433354,454309.2207857559
1760,1486753,40-59 år,Lav fruktbarhet (LMM),2036,0.3517648628440711,522987.46512801124
1761,704838,60-69 år,Lav fruktbarhet (LMM),2036,0.4600095954156727,324232.2432135919
1762,562787,70-79 år,Lav fruktbarhet (LMM),2036,0.5801394703743905,326494.9521135921
1763,435259,80 år eller eldre,Lav fruktbarhet (LMM),2036,0.686782386503144,298928.214766972
1764,484839,0-9 år,Lav fruktbarhet (LMM),2037,0.3156671442232106,153047.74253803722
1765,549861,10-19 år,Lav fruktbarhet (LMM),2037,0.25080832122654634,137909.71431794998
1766,1433404,20-39 år,Lav fruktbarhet (LMM),2037,0.31545352087433354,452172.3386353532
1767,1496361,40-59 år,Lav fruktbarhet (LMM),2037,0.3517648628440711,526367.2219302171
1768,700538,60-69 år,Lav fruktbarhet (LMM),2037,0.4600095954156727,322254.2019533045
1769,572435,70-79 år,Lav fruktbarhet (LMM),2037,0.5801394703743905,332092.13772376423
1770,448483,80 år eller eldre,Lav fruktbarhet (LMM),2037,0.686782386503144,308010.22504608956
1771,483185,0-9 år,Lav fruktbarhet (LMM),2038,0.3156671442232106,152525.62908149202
1772,541562,10-19 år,Lav fruktbarhet (LMM),2038,0.25080832122654634,135828.25606009088
1773,1425537,20-39 år,Lav fruktbarhet (LMM),2038,0.31545352087433354,449690.6657866348
1774,1505967,40-59 år,Lav fruktbarhet (LMM),2038,0.3517648628440711,529746.2752026973
1775,694370,60-69 år,Lav fruktbarhet (LMM),2038,0.4600095954156727,319416.8627687807
1776,583022,70-79 år,Lav fruktbarhet (LMM),2038,0.5801394703743905,338234.0742966179
1777,460346,80 år eller eldre,Lav fruktbarhet (LMM),2038,0.686782386503144,316157.52449717635
1778,481724,0-9 år,Lav fruktbarhet (LMM),2039,0.3156671442232106,152064.43938378192
1779,534633,10-19 år,Lav fruktbarhet (LMM),2039,0.25080832122654634,134090.40520231216
1780,1417513,20-39 år,Lav fruktbarhet (LMM),2039,0.31545352087433354,447159.46673513914
1781,1512429,40-59 år,Lav fruktbarhet (LMM),2039,0.3517648628440711,532019.3797463956
1782,688070,60-69 år,Lav fruktbarhet (LMM),2039,0.4600095954156727,316518.80231766193
1783,594297,70-79 år,Lav fruktbarhet (LMM),2039,0.5801394703743905,344775.1468250892
1784,472505,80 år eller eldre,Lav fruktbarhet (LMM),2039,0.686782386503144,324508.1115346681
1785,480473,0-9 år,Lav fruktbarhet (LMM),2040,0.3156671442232106,151669.53978635868
1786,527919,10-19 år,Lav fruktbarhet (LMM),2040,0.25080832122654634,132406.47813359712
1787,1408413,20-39 år,Lav fruktbarhet (LMM),2040,0.31545352087433354,444288.83969518275
1788,1519026,40-59 år,Lav fruktbarhet (LMM),2040,0.3517648628440711,534339.9725465779
1789,681565,60-69 år,Lav fruktbarhet (LMM),2040,0.4600095954156727,313526.439899483
1790,605745,70-79 år,Lav fruktbarhet (LMM),2040,0.5801394703743905,351416.5834819352
1791,484374,80 år eller eldre,Lav fruktbarhet (LMM),2040,0.686782386503144,332659.5316800739
1792,479345,0-9 år,Lav fruktbarhet (LMM),2041,0.3156671442232106,151313.4672476749
1793,522405,10-19 år,Lav fruktbarhet (LMM),2041,0.25080832122654634,131023.52105035394
1794,1398002,20-39 år,Lav fruktbarhet (LMM),2041,0.31545352087433354,441004.65308936004
1795,1524458,40-59 år,Lav fruktbarhet (LMM),2041,0.3517648628440711,536250.7592815469
1796,677579,60-69 år,Lav fruktbarhet (LMM),2041,0.4600095954156727,311692.8416521561
1797,615705,70-79 år,Lav fruktbarhet (LMM),2041,0.5801394703743905,357194.7726068641
1798,495549,80 år eller eldre,Lav fruktbarhet (LMM),2041,0.686782386503144,340334.32484924654
1799,478244,0-9 år,Lav fruktbarhet (LMM),2042,0.3156671442232106,150965.91772188514
1800,513543,10-19 år,Lav fruktbarhet (LMM),2042,0.25080832122654634,128800.85770764429
1801,1393308,20-39 år,Lav fruktbarhet (LMM),2042,0.31545352087433354,439523.9142623759
1802,1527998,40-59 år,Lav fruktbarhet (LMM),2042,0.3517648628440711,537496.0068960149
1803,672129,60-69 år,Lav fruktbarhet (LMM),2042,0.4600095954156727,309185.78935714066
1804,625848,70-79 år,Lav fruktbarhet (LMM),2042,0.5801394703743905,363079.12725487154
1805,506700,80 år eller eldre,Lav fruktbarhet (LMM),2042,0.686782386503144,347992.6352411431
1806,477062,0-9 år,Lav fruktbarhet (LMM),2043,0.3156671442232106,150592.7991574133
1807,512743,10-19 år,Lav fruktbarhet (LMM),2043,0.25080832122654634,128600.21105066306
1808,1381669,20-39 år,Lav fruktbarhet (LMM),2043,0.31545352087433354,435852.3507329195
1809,1528840,40-59 år,Lav fruktbarhet (LMM),2043,0.3517648628440711,537792.1929105297
1810,668232,60-69 år,Lav fruktbarhet (LMM),2043,0.4600095954156727,307393.1319638058
1811,635069,70-79 år,Lav fruktbarhet (LMM),2043,0.5801394703743905,368428.5933111938
1812,518096,80 år eller eldre,Lav fruktbarhet (LMM),2043,0.686782386503144,355819.2073177329
1813,475733,0-9 år,Lav fruktbarhet (LMM),2044,0.3156671442232106,150173.27752274065
1814,511418,10-19 år,Lav fruktbarhet (LMM),2044,0.25080832122654634,128267.89002503788
1815,1369419,20-39 år,Lav fruktbarhet (LMM),2044,0.31545352087433354,431988.04510220897
1816,1531009,40-59 år,Lav fruktbarhet (LMM),2044,0.3517648628440711,538555.1708980384
1817,666212,60-69 år,Lav fruktbarhet (LMM),2044,0.4600095954156727,306463.91258106614
1818,640743,70-79 år,Lav fruktbarhet (LMM),2044,0.5801394703743905,371720.3046660981
1819,530298,80 år eller eldre,Lav fruktbarhet (LMM),2044,0.686782386503144,364199.3259978443
1820,474202,0-9 år,Lav fruktbarhet (LMM),2045,0.3156671442232106,149689.99112493492
1821,509627,10-19 år,Lav fruktbarhet (LMM),2045,0.25080832122654634,127818.69232172113
1822,1357029,20-39 år,Lav fruktbarhet (LMM),2045,0.31545352087433354,428079.575978576
1823,1533159,40-59 år,Lav fruktbarhet (LMM),2045,0.3517648628440711,539311.4653531532
1824,664885,60-69 år,Lav fruktbarhet (LMM),2045,0.4600095954156727,305853.4798479495
1825,643963,70-79 år,Lav fruktbarhet (LMM),2045,0.5801394703743905,373588.35376070364
1826,544259,80 år eller eldre,Lav fruktbarhet (LMM),2045,0.686782386503144,373787.4948958147
1827,472353,0-9 år,Lav fruktbarhet (LMM),2046,0.3156671442232106,149106.3225752662
1828,507798,10-19 år,Lav fruktbarhet (LMM),2046,0.25080832122654634,127359.96390219778
1829,1344651,20-39 år,Lav fruktbarhet (LMM),2046,0.31545352087433354,424174.89229719347
1830,1534175,40-59 år,Lav fruktbarhet (LMM),2046,0.3517648628440711,539668.8584538028
1831,667216,60-69 år,Lav fruktbarhet (LMM),2046,0.4600095954156727,306925.7622148635
1832,643607,70-79 år,Lav fruktbarhet (LMM),2046,0.5801394703743905,373381.82410925033
1833,558752,80 år eller eldre,Lav fruktbarhet (LMM),2046,0.686782386503144,383741.0320234047
1834,470091,0-9 år,Lav fruktbarhet (LMM),2047,0.3156671442232106,148392.2834950333
1835,506085,10-19 år,Lav fruktbarhet (LMM),2047,0.25080832122654634,126930.32924793671
1836,1330564,20-39 år,Lav fruktbarhet (LMM),2047,0.31545352087433354,419731.0985486367
1837,1535409,40-59 år,Lav fruktbarhet (LMM),2047,0.3517648628440711,540102.9362945524
1838,672689,60-69 år,Lav fruktbarhet (LMM),2047,0.4600095954156727,309443.39473057346
1839,640529,70-79 år,Lav fruktbarhet (LMM),2047,0.5801394703743905,371596.154819438
1840,573717,80 år eller eldre,Lav fruktbarhet (LMM),2047,0.686782386503144,394018.73043742427
1841,467382,0-9 år,Lav fruktbarhet (LMM),2048,0.3156671442232106,147537.14120133262
1842,504502,10-19 år,Lav fruktbarhet (LMM),2048,0.25080832122654634,126533.29967543508
1843,1316617,20-39 år,Lav fruktbarhet (LMM),2048,0.31545352087433354,415331.4682930024
1844,1535559,40-59 år,Lav fruktbarhet (LMM),2048,0.3517648628440711,540155.701023979
1845,680303,60-69 år,Lav fruktbarhet (LMM),2048,0.4600095954156727,312945.9077900684
1846,635671,70-79 år,Lav fruktbarhet (LMM),2048,0.5801394703743905,368777.8372723592
1847,588646,80 år eller eldre,Lav fruktbarhet (LMM),2048,0.686782386503144,404271.70468552975
1848,464211,0-9 år,Lav fruktbarhet (LMM),2049,0.3156671442232106,146536.16068700084
1849,503094,10-19 år,Lav fruktbarhet (LMM),2049,0.25080832122654634,126180.16155914811
1850,1300894,20-39 år,Lav fruktbarhet (LMM),2049,0.31545352087433354,410371.59258429526
1851,1534293,40-59 år,Lav fruktbarhet (LMM),2049,0.3517648628440711,539710.3667076183
1852,689327,60-69 år,Lav fruktbarhet (LMM),2049,0.4600095954156727,317097.03437909944
1853,630787,70-79 år,Lav fruktbarhet (LMM),2049,0.5801394703743905,365944.4360990507
1854,604727,80 år eller eldre,Lav fruktbarhet (LMM),2049,0.686782386503144,415315.8522428868
1855,460548,0-9 år,Lav fruktbarhet (LMM),2050,0.3156671442232106,145379.8719377112
1856,501884,10-19 år,Lav fruktbarhet (LMM),2050,0.25080832122654634,125876.68349046398
1857,1284147,20-39 år,Lav fruktbarhet (LMM),2050,0.31545352087433354,405088.6924702128
1858,1532830,40-59 år,Lav fruktbarhet (LMM),2050,0.3517648628440711,539195.7347132775
1859,698876,60-69 år,Lav fruktbarhet (LMM),2050,0.4600095954156727,321489.6660057237
1860,625746,70-79 år,Lav fruktbarhet (LMM),2050,0.5801394703743905,363019.9530288934
1861,620930,80 år eller eldre,Lav fruktbarhet (LMM),2050,0.686782386503144,426443.7872513972
1862,456453,0-9 år,Lav fruktbarhet (LMM),2051,0.3156671442232106,144087.21498211715
1863,500785,10-19 år,Lav fruktbarhet (LMM),2051,0.25080832122654634,125601.045145436
1864,1268175,20-39 år,Lav fruktbarhet (LMM),2051,0.31545352087433354,400050.2688348079
1865,1529022,40-59 år,Lav fruktbarhet (LMM),2051,0.3517648628440711,537856.2141155673
1866,708822,60-69 år,Lav fruktbarhet (LMM),2051,0.4600095954156727,326064.92144172796
1867,622976,70-79 år,Lav fruktbarhet (LMM),2051,0.5801394703743905,361412.9666959563
1868,635374,80 år eller eldre,Lav fruktbarhet (LMM),2051,0.686782386503144,436363.67204204865
1869,451963,0-9 år,Lav fruktbarhet (LMM),2052,0.3156671442232106,142669.86950455495
1870,499714,10-19 år,Lav fruktbarhet (LMM),2052,0.25080832122654634,125332.42943340237
1871,1253597,20-39 år,Lav fruktbarhet (LMM),2052,0.31545352087433354,395451.5874075019
1872,1524216,40-59 år,Lav fruktbarhet (LMM),2052,0.3517648628440711,536165.6321847386
1873,718752,60-69 år,Lav fruktbarhet (LMM),2052,0.4600095954156727,330632.81672420556
1874,618943,70-79 år,Lav fruktbarhet (LMM),2052,0.5801394703743905,359073.2642119364
1875,650061,80 år eller eldre,Lav fruktbarhet (LMM),2052,0.686782386503144,446450.4449526203
1876,447188,0-9 år,Lav fruktbarhet (LMM),2053,0.3156671442232106,141162.5588908891
1877,498559,10-19 år,Lav fruktbarhet (LMM),2053,0.25080832122654634,125042.74582238571
1878,1239383,20-39 år,Lav fruktbarhet (LMM),2053,0.31545352087433354,390967.7310617941
1879,1519692,40-59 år,Lav fruktbarhet (LMM),2053,0.3517648628440711,534574.2479452321
1880,726552,60-69 år,Lav fruktbarhet (LMM),2053,0.4600095954156727,334220.8915684478
1881,616362,70-79 år,Lav fruktbarhet (LMM),2053,0.5801394703743905,357575.9242389001
1882,664187,80 år eller eldre,Lav fruktbarhet (LMM),2053,0.686782386503144,456151.93294436374
1883,442186,0-9 år,Lav fruktbarhet (LMM),2054,0.3156671442232106,139583.5918354846
1884,497253,10-19 år,Lav fruktbarhet (LMM),2054,0.25080832122654634,124715.19015486384
1885,1226725,20-39 år,Lav fruktbarhet (LMM),2054,0.31545352087433354,386974.72039456683
1886,1514351,40-59 år,Lav fruktbarhet (LMM),2054,0.3517648628440711,532695.4718127819
1887,733826,60-69 år,Lav fruktbarhet (LMM),2054,0.4600095954156727,337567.00136550143
1888,615430,70-79 år,Lav fruktbarhet (LMM),2054,0.5801394703743905,357035.2342525112
1889,675854,80 år eller eldre,Lav fruktbarhet (LMM),2054,0.686782386503144,464164.6230476959
1890,437054,0-9 år,Lav fruktbarhet (LMM),2055,0.3156671442232106,137963.58805133108
1891,495747,10-19 år,Lav fruktbarhet (LMM),2055,0.25080832122654634,124337.47282309667
1892,1214216,20-39 år,Lav fruktbarhet (LMM),2055,0.31545352087433354,383028.7123019498
1893,1508894,40-59 år,Lav fruktbarhet (LMM),2055,0.3517648628440711,530775.8909562419
1894,740399,60-69 år,Lav fruktbarhet (LMM),2055,0.4600095954156727,340590.64443616866
1895,615185,70-79 år,Lav fruktbarhet (LMM),2055,0.5801394703743905,356893.1000822694
1896,686889,80 år eller eldre,Lav fruktbarhet (LMM),2055,0.686782386503144,471743.2666827581
1897,431894,0-9 år,Lav fruktbarhet (LMM),2056,0.3156671442232106,136334.74558713933
1898,493925,10-19 år,Lav fruktbarhet (LMM),2056,0.25080832122654634,123880.5000618219
1899,1202005,20-39 år,Lav fruktbarhet (LMM),2056,0.31545352087433354,379176.7093585533
1900,1502779,40-59 år,Lav fruktbarhet (LMM),2056,0.3517648628440711,528624.8488199504
1901,746230,60-69 år,Lav fruktbarhet (LMM),2056,0.4600095954156727,343272.9603870374
1902,618292,70-79 år,Lav fruktbarhet (LMM),2056,0.5801394703743905,358695.59341672267
1903,695117,80 år eller eldre,Lav fruktbarhet (LMM),2056,0.686782386503144,477394.112158906
1904,426822,0-9 år,Lav fruktbarhet (LMM),2057,0.3156671442232106,134733.6818316392
1905,491702,10-19 år,Lav fruktbarhet (LMM),2057,0.25080832122654634,123322.95316373529
1906,1189906,20-39 år,Lav fruktbarhet (LMM),2057,0.31545352087433354,375360.03720949474
1907,1496045,40-59 år,Lav fruktbarhet (LMM),2057,0.3517648628440711,526256.0642335584
1908,751216,60-69 år,Lav fruktbarhet (LMM),2057,0.4600095954156727,345566.56822978
1909,624314,70-79 år,Lav fruktbarhet (LMM),2057,0.5801394703743905,362189.1933073172
1910,701278,80 år eller eldre,Lav fruktbarhet (LMM),2057,0.686782386503144,481625.3784421519
1911,421898,0-9 år,Lav fruktbarhet (LMM),2058,0.3156671442232106,133179.33681348411
1912,489034,10-19 år,Lav fruktbarhet (LMM),2058,0.25080832122654634,122653.79656270286
1913,1180114,20-39 år,Lav fruktbarhet (LMM),2058,0.31545352087433354,372271.11633309326
1914,1488292,40-59 år,Lav fruktbarhet (LMM),2058,0.3517648628440711,523528.8312519283
1915,754064,60-69 år,Lav fruktbarhet (LMM),2058,0.4600095954156727,346876.67555752385
1916,632354,70-79 år,Lav fruktbarhet (LMM),2058,0.5801394703743905,366853.5146491273
1917,705759,80 år eller eldre,Lav fruktbarhet (LMM),2058,0.686782386503144,484702.85031607246
1918,417205,0-9 år,Lav fruktbarhet (LMM),2059,0.3156671442232106,131697.9109056446
1919,485908,10-19 år,Lav fruktbarhet (LMM),2059,0.25080832122654634,121869.76975054867
1920,1171743,20-39 år,Lav fruktbarhet (LMM),2059,0.31545352087433354,369630.4549098542
1921,1480471,40-59 år,Lav fruktbarhet (LMM),2059,0.3517648628440711,520777.6782596248
1922,752634,60-69 år,Lav fruktbarhet (LMM),2059,0.4600095954156727,346218.8618360794
1923,641834,70-79 år,Lav fruktbarhet (LMM),2059,0.5801394703743905,372353.23682827654
1924,711250,80 år eller eldre,Lav fruktbarhet (LMM),2059,0.686782386503144,488473.9724003612
1925,412824,0-9 år,Lav fruktbarhet (LMM),2060,0.3156671442232106,130314.9731468027
